,lfc_NLSFlag,REFSEQ_new,REFSEQ,ISO
724,-1.05092707274866,NP_057651,NP_057651.1,NM_016567.4
725,1.14148714298901,NP_057723,NP_057723.1,NM_016639.3
726,-0.891061294853024,NP_057724,NP_057724.2,NM_016640.4
727,1.6193964805886,NP_058431,NP_058431.2,NM_016823.4
728,1.6193964805886,NP_058431,NP_058431.2-2,NM_016823.4-2
729,2.10540959347969,NP_058649,NP_058649.3,NM_016953.4
730,-0.917477171672733,NP_060016,NP_060016.3,NM_017546.5
731,-0.576181668135084,NP_060083,NP_060083.1,NM_017613.4
732,-0.959022034057112,NP_060117,NP_060117.3,NM_017647.4
733,-0.860900050895724,NP_060217,NP_060217.1,NM_017747.3
734,-1.11080825128952,NP_060271,NP_060271.1,NM_017801.3
735,-0.838387144182717,NP_060277,NP_060277.1,NM_017807.4
736,-0.838387144182717,NP_060277,NP_060277.1-2,NM_017807.4-2
737,-1.04575055760465,NP_060283,NP_060283.3,NM_017813.5
738,-1.07570872306646,NP_060310,NP_060310.1,NM_017840.4
739,-0.930377681361981,NP_060311,NP_060311.1,NM_017841.4
740,-0.996696327465975,NP_060316,NP_060316.1,NM_017846.5
741,2.89101371908818,NP_060319,NP_060319.1,NM_017849.4
742,-0.867830957092291,NP_060337,NP_060337.2,NM_017867.3
743,1.51801467510162,NP_060343,NP_060343.1,NM_017873.4
744,-0.995805155118405,NP_060422,NP_060422.4,NM_017952.6
745,-1.04761151032988,NP_060426,NP_060426.2,NM_017956.4
746,-0.61679431048498,NP_060481,NP_060481.3,NM_018011.4
747,-0.849941218935416,NP_060495,NP_060495.2,NM_018025.3
748,-0.925307434920187,NP_060506,NP_060506.6,NM_018036.7
749,-1.00913286005545,NP_060516,NP_060516.2,NM_018046.5
750,-0.916165177000227,NP_060517,NP_060517.1,NM_018047.3
751,-1.25660668852824,NP_060530,NP_060530.3,NM_018060.4
752,-1.14082294892862,NP_060542,NP_060542.4,NM_018072.6
753,-0.776289910196262,NP_060547,NP_060547.2,NM_018077.3
754,-0.557835128413076,NP_060555,NP_060555.2,NM_018085.5
755,-0.58348685762333,NP_060598,NP_060598.3,NM_018128.5
756,-0.825535538253747,NP_060599,NP_060599.1,NM_018129.4
757,-1.05083603940795,NP_060600,NP_060600.2,NM_018130.3
758,-1.02516990447826,NP_060606,NP_060606.3,NM_018136.5
759,0.622741110680378,NP_060613,NP_060613.1,NM_018143.3
760,-0.754078829834172,NP_060619,NP_060619.4,NM_018149.7
761,-0.762833961115675,NP_060628,NP_060628.3,NM_018158.3
762,0.955920530093578,NP_060695,NP_060695.2,NM_018225.3
763,-1.26622234490505,NP_060700,NP_060700.2,NM_018230.3
764,-1.16351624060298,NP_060753,NP_060753.1,NM_018283.4
765,-0.980776317052407,NP_060755,NP_060755.1,NM_018285.4
766,-0.872139779485085,NP_060791,NP_060791.3,NM_018321.4
767,-1.26582858455612,NP_060809,NP_060809.3,NM_018339.6
768,-0.914433182507713,NP_060816,NP_060816.1,NM_018346.3
769,-0.808121660582708,NP_060822,NP_060822.2,NM_018352.3
